text,isTelecoms
"Title: HRadio - Hybrid Radio everywhere for everyone Abstract: HRADIO (Hybrid Radio everywhere for everyone) focuses on radio service innovations enabled by convergence. While radio, with its rich editorial content, remains a highly popular medium, listening figures are slowly declining, particularly among youngsters. With the rapid rise of smartphones, radio faces competition from many new services including music steaming platforms. Regular radio today often does not include attractive features as known from vertical platforms. And if present, they are mostly not well integrated with the actual radio programme. This is where HRADIO will deliver.
Driven by the industry need to create attractive new radio experiences, the project will leverage the full potential of hybrid technology for radio – enabling the integration of cost-effective broadcast distribution with new online features. Broadcasters will be enabled to personalise radio services (while respecting privacy), to provide intuitive functionalities like time-shifting and, eventually, to foster and to exploit user engagement. HRADIO will pave the way to bring these features not only to broadcasters’ native mobile applications, but also to portals, to connected radios and into the car. The core approach is to integrate validated solutions and to harmonise APIs which together will provide broadcasters with an abstracted service layer accessible across any device and distribution platform – ensuring sustainability and return of investment. Therefore, consumers will be able to access their personal radio services on different devices and platforms enabled by a seamless broadcast-internet integration for radio content distribution. All features will be tested in 3 phases of large-scale pilots involving broadcasters, app developers for mobile and automotive devices. 
Eventually, HRADIO will publish its developments as ready-to-use Android and HTML client implementations including an extensive set of well documented APIs fostering new service developments for the radio sector.",True
"Title: SOFTSLIDE - Industrialization and commercialization of mass production processes for the texturing during moulding of dynamic seals in order to increase industrial equipment energy efficiency and durability Abstract: Softslide project's main objective is to generate €60 M revenue, an EBIDTA of €19,9M and 350 new jobs with the commercialization of SoftSlide's technology estimated from a conservative sub-market share of 15% of the total elastomeric and plastic dynamic seals European market. SoftSlide technology will positively impact the seal industry by providing around €3315 M/year in energy savings for hydraulic and pneumatic end-users. 
Energy losses caused by friction within dynamic seals in rotating, moving and reciprocating devices (e.g. motors, valves, air compressors, accumulators...) represent up to 25% of total energy consumption. In addition, dynamic seals related friction, damages the seal surface overtime, thus reducing its lifetime. Although, it is of common knowledge that low-friction dynamic seals can be obtained by specifically designing and engraving micro-patterns on the seal contact area (area in contact with the moving mechanism), current seals' mass production processes do not incorporate this crucial step. To get a low-friction dynamic seal, the micro-pattern needs to be individually engraved, seal by seal at an independent later stage, once the seal has been produced. This greatly increases the cost and limits the productivity of low-friction dynamic seals being impossible for end-users to include these in their systems. SoftSlide project has created a mass production process that transfers micro-patterns during moulding stage to obtain low-friction, high performing dynamic seals. This process can be easily adopted by dynamic seals manufacturers seals with an insignificant cost increase.",False
"Title: ORACLE - ORigin determination and improved detectAbility of Celestial-to-Local phEnomena by the VLF technique Abstract: The lower ionosphere (70–90 km), a ionized region in the Earth’s upper atmosphere, can be understood as a membrane acting as a sensor to different kinds of phenomena originating at Earth (e.g., lightning) or in space (e.g., space weather). Unexpected strong changes in this region can influence dramatically the performance and reliability of navigation and communication. However, the impact of those phenomena in this region is difficult to quantify accurately. On one hand, this region is too high for balloons and on the other hand it is too low for satellites. In this project, Very Low Frequency (VLF) radio waves will be used because they propagate between the Earth surface and the ionosphere with low attenuation. The researcher will push forward novel scientific understanding of the properties of the lower ionosphere and magnetosphere. She will: (1) determine whether the day-to-day variability of the VLF signal during sunrise can be explained by the ozone variability at its upper boundary, (2) find the yet unknown generation mechanism of VLF banded emissions, and (3) improve the detectability of galactic gamma-ray bursts, known as the most energetic phenomena in the universe. The project is strongly multidisciplinary, involving perspectives and concepts from astrophysics, magnetospheric, ionospheric, atmospheric physics and big data handling. This will be developed by the researcher within the frame of interaction and cooperation with the host and secondments. The results of this proposal have the potential to convey new perspectives in ionospheric and magnetospheric studies and provide some answers to long standing issues within the field of space weather, which has become of central importance in many aspects of human life and industry. As a consequence, by completing this action, Europe will improve its know-how in the topic of this proposal and reinforce its position on a global scale. This project is in line with the EU commission sector on Space and Security.",True
"Title: IILSCFLP - The Influence of Ionic Liquid Solvation on the Chemistry of Frustrated Lewis Pairs Abstract: Hydrogen (H2) is an important reagent for the chemical industry as well as representing a promising carbon-free fuel source when made from renewable sources. H2 needs to be activated for these applications, generally using rare, expensive and often toxic transition metal catalysts. Metal-free H2 activation has recently been demonstrated using the concept of ‘frustrated Lewis pairs’ (FLPs) based on main group elements such as phosphorous and boron rather than transition metals. FLPs are somewhat limited in scope due to the highly reactive Lewis acids (LAs) and bases (LBs) required for H2 activation which can lead to side reactions with substrates and solvents. The use of less reactive FLPs is restricted by the H2 activation step. This project addresses this problem by using the unique solvating ability of ionic liquids (ILs) to control the reactivity of FLPs for H2 activation. Many FLPs form ions when they react with H2. To promote H2 activation, it is essential that the reverse reaction (ion recombination to form H2) is prevented. The high ion dissociation power of ILs should prevent the recombination of these ions, leading to more efficient H2 activation. The impact of ILs on H2 activation by FLPs will be investigated in the context of synthesis and fuel cell applications. Successful use of ILs for this purpose would substantially increase the scope of FLP catalysts, reducing the reliance on transition metals thereby decreasing the potential cost and environmental impact of H2 activation processes. This project would represent the first study on the effect of ILs on FLP reactivity and combines the collective expertise of Prof. Welton (ILs) and Dr Ashley (FLPs) at Imperial College (IC) with the applicant’s background in ILs, kinetics and intermolecular interactions, while providing the applicant with productive collaborative partners and advanced training in catalysis, electrochemistry, IL and FLP chemistry to propel him towards an independent research career.",False
"Title: C-SERVEES - Activating Circular Services in the Electric and Electronic Sector Abstract: C-SERVEES aims to boost a resource-efficient circular economy in the electrical and electronic (E&E) sector through the development, testing, validation and transfer of new circular economic business models (CEBMs) based on systemic eco-innovative services that include: (1) eco-leasing of EEE, (2) product customization, (3) improved WEEE management, and (4) ICT services to support the other eco-services. ICT tools (relying on QR codes) will be developed as the driver of the proposed eco-innovative services to take full advantage of the potential and synergies of two major revolutions of our time: the circular economy and the Industry 4.0. The project will thus contribute to transform the E&E sector into circular and 4.0, raising new opportunities for end-users (such as their involvement in design or the access to a product as a service) and for social and solidarity economy (conducted by NGOs, like EMAUS, which employ people at risk of social exclusion to repair and prepare WEEE for re-use). The techno-economic, environmental and social viability of the new CEBMs will be validated through demonstrations dealing with four target products belonging to different EEE categories: large household appliances, IT equipment, telecommunications equipment, and consumer equipment. These EEE categories together account for 77% of WEEE collected in the EU.
The project will result in an estimated economic benefit of 57.03 M€ over the period 2022-2026, which taking into account the project budget (8.03 M€) yields a ROI ~ 7.1. Specifically, the project will generate in the mid-term an economic benefit of 28.4 M€/year, with about 355 green employees (including direct and indirect jobs) and a total reduction of 2,620 tonnes CO2 eq/year.
C-SERVEES (10 Member States and Turkey, including industry, end-users and researchers, ensures that strategic, design and implementation decisions) will be in line with business realities and set the foundation for realistic market-ready solutions.",True
"Title: TeraFlow - Secured autonomic traffic management for a Tera of SDN flows Abstract: TeraFlow will create a new type of secure cloud-native SDN controller that will radically advance the state-of-the-art in beyond 5G networks. This new SDN controller shall be able to integrate with the current NFV and MEC frameworks as well as to provide revolutionary features for both flow management (service layer) and optical/microwave network equipment integration (infrastructure layer), while incorporating security using Machine Learning (ML) and forensic evidence for multi-tenancy based on Distributed Ledgers. 
The target pool of stakeholders expands beyond the traditional telecom operators towards edge and hyperscale cloud providers. These actors will be benefited from TeraFlow by a) exploiting a new type of secure SDN controller based on cloud-native solutions while, b) achieving substantial business agility with novel and highly dynamic network services with zero-touch automation features.
The novel TeraFlow architecture will be validated through the implementation of the TeraFlow OS with the following innovations: a) Cloud-Native Architecture; b) Transport Network Integration; c) Unification of Network and Cloud Resource Management; d) ML-based security; and e) Distributed Ledger Technologies. The final demonstrations (TRL 5) will support three use cases: Autonomous Networks Beyond 5G, Automotive, and Cybersecurity.
During the course of the TeraFlow project (30 months), experimental implementation and demonstration of prototypes will also play an important role in the project, including communication and dissemination activities and strong collaboration with Standard Defining Organizations (ETSI NFV, ZSM, ENI, PDL, IETF, ONF), and open source software community with dedicated focus on ONF ONOS and ETSI OpenSourceMANO. TeraFlow will also foster strong relationship with other 5GPPP projects through multiple collaboration activities. A concrete plan for TeraFlow results adoption will be implemented as well.",True
"Title: NinZA - Theranostic molecular zipper based switchable nanomedicine for overcoming drug resistance Abstract: This Fellowship will bring an outstanding researcher from Sweden to the UK to gain new scientific and career skills to position him to become a leading independent academic in the interface of chemistry and biology for translational Nanomedicine. The fellow will design a new class of biomimetic zipper nano-architecture, combining an MRI-enabled SPION scaffold with a zip-unzip, temperature and pH-responsive multi-arm polymer to defuse drug resistant cell functions. These approach could greatly benefit the current investigation of new and alternate therapeutic procedures to overcome drug resistance. The fellow will gain advanced training in translational designs of drugs for recognition and treatment of drug resistant system, and in state of the art techniques for studying such system.
Combined with the fellow's knowledge of nanoparticles in medicine, he will have a formidable skill set suited to designing nano-architectures for developing target-specific nano-drugs to push back frontiers in the battle against cancer. His excellent track record is in consistent with last two years performance with 4 publications (with cumulative IF>28) with leading publishers including Nature group, Wiley, Cell press etc., 1 cover page and cover story, one Keynote lecture and 2 international research competition awards (FEBS Young scientist forum and Nano Today, Elsevier ST award). A series of complementary career skills trainings will enhance the fellow's research management, leadership, presentation and teaching skills and make him an impressive and exciting candidate for an independent EU academic position.",False
"Title: RISE-6G - Reconfigurable Intelligent Sustainable Environments for 6G Wireless Networks Abstract: Visions and plans on forthcoming B5G/6G networks aim to provide flexible connect-compute technologies to support future innovative services and uses cases. Considering the 2030 horizon, B5G/6G networks need to create the basis for human-centred smart societies and vertical industries. To this end, innovation is expected to: (a) support the long-term sustainable transformation of networks into a distributed smart connectivity infrastructure, where new terminal types are embedded in the environment; (b) provide the end-to-end connectivity-computation system with high flexibility and dynamism that accommodates future ever-evolving and heterogeneous applications, regulations and specific user-/service-/location-based needs.
RISE-6G vision builds on the latest advancements on Reconfigurable Intelligent Surfaces (RIS) technology for radio wave propagation control, in order to achieve intelligent, sustainable and dynamically programmable wireless environments that go well beyond the 5G capabilities developed under 3G PPP release 16.
RISE-6G objectives are to (i) define novel network architectures and operation strategies incorporating multiple RISs; (ii) characterize its fundamental limits capitalizing on proposed realistic and validated radio wave propagation models; (iii) devise solutions to enable online trade between high-capacity connectivity, Energy Efficiency, EMF exposure, and localization accuracy based on dynamically programmable wireless propagation environments, for legislation and regulation compliant spectrum use, data protection, and EMF emission; and (iv) prototype-benchmark proposed innovation via two complementary trials with verticals.
RISE-6G project is poised to actively participate in standardization bodies and bring its technically advanced vision into the planned industrial exploitation. This will secure the European technology leadership, supporting the creation of new European-conceived service and business opportunities in the B5G/6G global race",True
"Title: H2Haul - Hydrogen fuel cell trucks for heavy-duty, zero emission logistics Abstract: H2Haul will develop and demonstrate a total of 16 new heavy-duty (26–44t) hydrogen fuel cell trucks in real-world commercial operations. The project includes two major European truck manufacturers (IVECO and VDL), who will build on existing small-scale prototyping activities to develop new zero-emission trucks tailored to the needs of European customers, mainly in large supermarket fleets. The vehicles will be standardised as far as possible to help encourage the development of the European supply chain. New high-capacity hydrogen refuelling stations will be installed to provide reliable, low carbon hydrogen supplies to the trucks. Most of the stations will be publicly accessible and this project will thus support the uptake of a broader range of hydrogen-fuelled vehicles.
The vehicles and infrastructure will be thoroughly tested via an extended trial with the high-profile end users over several years. The comprehensive data monitoring and analysis tasks will ensure that the technical, economic, and environmental performance of the hardware is assessed, and that the business case for further deployment of heavy-duty fuel cell trucks is developed. The scope and ambition of this innovative project will create a range of valuable information that will be disseminated widely amongst truck operators, representatives of the retail sector, policy makers, and the broader hydrogen industry. Hence, H2Haul will validate the ability of hydrogen fuel cell trucks to provide zero-emission mobility in heavy-duty applications and lay the foundations for commercialisation of this sector in Europe during the 2020s.",False
"Title: BactoDrug - The Bacteroides dual-pumping membrane-integral pyrophosphatase: a novel drug target Abstract: Membrane-integral pyrophosphatases (M-PPases) couple cleavage of pyrophosphatase to pumping of ions across a membrane to generate membrane potential and play an important role in resistance to stressors. The solved structures of an H+-pumping M-PPase from Vigna radiata and an Na+-pumping M-PPase from Thermotoga maritima show M-PPases form a channel through the membrane, and this channel is plugged by an ion gate formed by three charged residues. Despite these structures, there are still many outstanding questions regarding M-PPases, especially in relation to H+ and Na+ dual-pumping M-PPases.

Bacteroides species are a major cause of anaerobic infections, and though they are part of a healthy human gut flora, when these bacteria escape the gut, they can cause bacteremia and abscess formation. Bacteroides species are associated with high antibiotic resistance rates and have a 19% or greater mortality rate. However, they do possess a possible drug target: an H+/Na+-pumping M-PPase.

A major goal of this project is to solve the structure of the Bacteroides vulgatus H+/Na+-pumping M-PPase to guide mutational studies to determine how M-PPases select for ions and to explore how the ion gate is opened and closed during ion pumping. Since the ion gate is closed in all M-PPase structures to date, I will also use single molecule fluorescence resonance energy transfer and total internal reflection fluorescence microscopy to determine the kinetics and conformational changes during ion gate movement. Finally, I will use molecular mechanics modeling to simulate ion gate function and design small-molecule drug candidates. Molecules that trap the ion gate in the open conformation will convert M-PPase into a pore in the membrane of Bacteroides species, leading to collapse of the membrane potential. 

This project will further my career goal of pursuing research in bacterial pathogenesis from various perspectives, utilizing X-ray crystallography and single molecule technologies.",False
"Title: RocketChip - High Speed, Cost Effective Optical Communications Module Enabling the Next Generation of Ethernet 400 GbE Abstract: Project “RocketChip” will develop a 400 Gb/s optical communications module for optical fibre transmission. The core technology for this high speed, communications module is Photonic Integrated Circuits (PIC). This technology allows the transmit- and receive-functionality of the system to be integrated onto single chips. The size of the integrated chips will allow the module size to meet the requirement of an industry standard common form factor. This will make it physically compatible with current system vendors’ products. PIC chips are key to the next generation of telecommunications networks that will demand even higher performance, smaller size and lower cost. EFFECT Photonics are leaders in the field of Photonic Integrated Circuits (PICs) and will combine their PIC technology (based on technology spun out from TuE) with their unique and low cost PIC chip packaging technology (15x cheaper than traditional gold box packaging). This will give EFFECT Photonics a significant cost advantage over competing technologies and products, making it economically viable to manufacture the product in Europe. On completion, this 2 years and 9 months project will deliver a market ready and cost effective 400 Gb/s optical communication module. The project is a key enabler of 400Gb Ethernet (400 GbE), providing a timely solution to the urgent, unrelenting issue of rapidly increasing bandwidth demand, converting world leading European research and innovation into €148M of revenue and securing Europe’s position at the forefront of an emerging Photonic Integrated Circuit industry. This project will enable EFFECT Photonics to develop a leadership position in the next generation of PICs and hence develop a strong, profitable and growing business in Europe.",True
"Title: SALBAGE - Sulfur-Aluminium Battery with Advanced Polymeric Gel Electrolytes Abstract: Sulfur-Aluminium Battery with Advanced Polymeric Gel Electrolytes (SALBAGE)

In SALBAGE Project, a new secondary Aluminium Sulfur Battery will be developed. The focus will be put in the synthesis of solid-like electrolytes based on polymerizable ionic liquids and Deep Eutectic Solvents in order to obtain polymer-gel electrolytes with an overall ionic conductivity in the range of 1-10 mS/cm at room temperature. At the same time, the aluminium negative electrode will be combined with a sulfur positive electrode including the unprecedented use of redox mediators, to facilitate sulfur reaction kinetics and boost performance. 
The new battery is expected to have a high energy density (1000Wh/kg) and low price compared with the actual Li-ion technology (-60%). Moreover, we will take advantage of the special features of the resulting battery (flexibility, adaptability, shapeability) to design a new device with the focus put on strategic applications such as transport, aircraft industry or ITs, for which the SALBAGE battery will be specially designed and tested in relevant conditions. 
To achieve the objectives a strong consortium has been gathered, with reputed experts in all the relevant fields, such as development of ILs and DES (University of Leicester, and Scionix Ltd.), polymerization (ICTP- CSIC), synthesis and characterization of materials for aluminium anode (TU Graz) and sulfur-cathode (Univ. of Southampton) and computational modelling (TU Denmark). This consortium is leaded by a European SME’s, Albufera Energy Storage, expert in the development and testing of batteries, with great interest in the future market exploitation.",False
"Title: FSI in hadron decays - Final state interactions in heavy flavour decays Abstract: The precision study of complex multibody decays of bottom and charm hadrons has unique sensitivity to new fundamental particles and interactions that could give rise to the matter-antimatter asymmetry of the universe, or dark matter. New, vast datasets allow for these studies to be performed with unprecedented experimental precision. However, theoretical uncertainties limit the sensitivity of this approach. The proposed research overcomes this limitation by developing novel theoretical tools to describe multibody hadron decays, and applying them to the latest datasets in a unique collaboration between theory and experiment.

In particularly, this research program focus on improving particles strong interaction description in the final states of
multibody decays (B-->KKK, B--> Kππ, B-->K*μμ and Bc-->KKπ), including both low-energy two-body full amplitudes,
with rescattering and coupled channels; and hight-energy charm mesons as intermediate states of the process.",False
"Title: SmartGraphene - Graphene based smart surfaces: from visible to microwave Abstract: The aim of this proposal is to develop adaptive camouflage systems using graphene-enabled smart surfaces. We propose a new class of active surfaces capable of real-time electrical-control of its appearance in a very broad spectrum ranging from visible to microwave covering 6 orders of magnitude in wavelength. The proposed method relies on controlling electromagnetic waves by tuning density of high-mobility charges on single or multilayers of atomically thin graphene electrodes. We will realize this goal by efficient gating of large-area graphene using ionic liquids which yields unprecedented ability to control intensity and phase of the reflected and transmitted electromagnetic waves from the surface. Based on underlying physical mechanisms and applications, the proposed research plan is structured in 3 main directions; (1) Active surfaces in microwave and THz, (2) Active thermal surfaces, and (3) Active surfaces in the visible. 

The core idea of the proposal is based on a mutually-gated capacitor structure consisting of ionic liquid electrolyte sandwiched between two large area graphene. The voltage applied between the electrodes polarizes the ionic liquid and accumulates high-density of charges. Combining large scale chemical synthesis of graphene, novel device architectures and ionic liquid electrolyte we will develop new tools to understand and control light-matter interaction in a very broad spectrum. Then we will use these tools to fabricate new camouflage and display technologies on flexible polymers and paper substrates which cannot be realized by conventional semiconducting materials. We will challenge specific applications, such as THz compressive imaging, reconfigurable thermal shields, and electronic paper display.

 At the basic science level, this project revisits and challenges our basic understanding of light-matter interaction, in parallel, the proposed graphene-based smart surfaces will serve as a tool for developing new enabling technologies.",True
"Title: snickerdoodle - An affordable edge-computing device for high-performance and power-efficient robotics automation Abstract: Industrial automation is a global trend of today’s industrial landscapes, aiming at increasing quality, flexibility and safety in
manufacturing lines by using robotics and IoT technologies to control machinery and manufacturing processes. Setting up
manufacturing automation lines is currently a time-consuming and costly process, since it requires to build up complex
hardware-software platforms by assembling many different expensive components (e.g., processing units, wireless modules,
GPIO, FPGA, etc.). In addition, platform customization for specific use-cases implies some – or all – of these components to
be changed, in order to meet the desired requirements (e.g., performance, power, interface, etc.). Krtkl has developed
Snickerdoodle, the first full-stack development board for robotic systems that combines functionality, usability and
affordability in just one palm-sized device. Snickerdoodle is conceived for high-performance robotics applications, and it can
be quickly and easily configured and re-programmed via a companion smartphone application (iOS & Android).
Snickerdoodle minimizes the time, effort and cost needed for setting up and maintaining industrial robots. Moreover, it can
be used to create local computing networks to use alongside the cloud network, such as edge computing systems. During the
Phase 1 feasibility assessment, a go-to-market strategy and a supply chain will be established, as well as further
development plan will be drafted.",True
"Title: BCPPlus - New directions in bicyclopentane research Abstract: The pharmaceutical industry is increasingly seeking new tactics for the structural modification of drug candidates to avoid metabolic susceptibility, or to improve pharmacokinetic properties. Analogues called 'bioisosteres', which mimic the dimensions and substituent directionality of problematic structural motifs, but which are not themselves subject to the same pharmacological issues, offer one solution. Often based on scaffolds not found in ‘typical’ drug candidates, bioisosteres can additionally occupy new areas of intellectual property space. Within this growing field, rigid polycycles such as bicyclo[1.1.1]pentane (BCP) are receiving significant attention as arene bioisosteres, as they exhibit similar ring diameters and substituent positioning, and also improve many pharmacokinetic properties relative to the parent arene. Despite the attractive nature of these motifs and current interest, the lack of general routes to complex BCP ring systems means this template is not yet fully accessible to industry. The invention of mild methods for [1.1.1.0]tricyclopentane (TCP) ring opening and functionalization could revolutionize use of BCPs in the pharmaceutical sector. 
One method not explored to date is an atom transfer radical addition reaction (ATRA) strategy. Using aryl or alkyl halides, ATRA could deliver an abundance of previously inaccessible polysubstituted BCPs from generalized TCP, which would revolutionize this immature, cutting-edge area of organic and medicinal chemistry. 
This research proposal seeks to: i) explore general and mild ATRA-based syntheses of BCP derivatives, including ring-expanded (hetero)bioisosteres; ii) functionalize BCP products using a range of contemporary processes, including C–H or C–X activation; and iii) apply these methodologies to synthesize BCP drugs / natural product analogues, and to test their biological activity via an industrial collaboration.",False
"Title: TheHiggsAndThe7Tops - Mirror Mirror on the Wall, which Higgs is the oddest of them all: Exploring the Top-Higgs Interconnection with ATLAS Abstract: With the ground-breaking discovery of a new scalar particle, the Higgs boson, in 2012 by ATLAS and CMS, the standard model (SM) of particle physics has been completed. Despite this success, many open questions on the fundamental laws of nature remain unanswered. Among these are how exactly particles acquire their mass and why there is more matter than antimatter in the universe.

One of the most promising avenues to approach these questions is to explore the relation between the Higgs boson and the heaviest known elementary particle: the top quark. Due to its large mass, the top is expected to play a special role in the mechanism of electroweak symmetry breaking. In order to shed light onto this mechanism, understanding the coupling between the top and the Higgs in great detail and exploring the charge and parity (CP) nature of the Higgs are essential. While the SM Higgs boson is CP-even, many models beyond the SM require a CP-odd component. Higgs-top couplings are expected to provide an unambiguous probe of CP-mixed states.

I will explore for the first time all processes in which a direct determination of the top-Higgs interconnection is feasible, in particular events where the Higgs is produced in association with 1, 2 and 4 top quarks. These are among the most challenging channels at the LHC. I will pioneer a comprehensive programme, consisting of the development of powerful event-reconstruction methods and improved boosting techniques, allowing the first exploitation of novel variables in a beyond-state-of-the-art cross-process analysis, thus unravel the CP-properties in the top-Higgs interaction.

The ultimate goal of the project is the precise direct measurement of the top-Higgs Yukawa coupling, and the first determination of the CP-nature of the Higgs boson in fermion interactions. Confronting these results with the SM and models that go beyond the SM will yield an unprecedented insight into the origin of mass of elementary particles.",False
"Title: ADAPTATION - Predicting adaptive responses of protected species to environmental changes to optimise conservation management frameworks in Europe Abstract: Environmental changes, including habitat loss and climate change, are negatively impacting biodiversity at global levels, with accelerating extinction rates of species. Whilst the EU Biodiversity Strategy aims to halt and then reverse these losses of species, data on the conservation status of many protected species is lacking, inhibiting their management. Effective conservation is reliant on robust data on protected species, yet there is a substantial knowledge gap between traditional monitoring methods that record abundances and conservation management frameworks that require the integration of species’ ecology with their adaptive responses to rapidly changing environments. The primary aim of this Fellowship is to thus deliver a novel conservation management framework for a model protected species, integrating ecological and genetic data, to provide a new predictive basis for European conservation management programmes. The sea lamprey Petromyson marinus is the model species, a protected species on Annex II of the EU Habitats Directive that provides multiple generations for testing the effects of environmental change on candidate genes. Research objectives quantify P. marinus European genetic diversity and structure, test for the presence of novel genetic mutations across populations, identify the genetic regions associated with adaptation to specific environmental parameters and develop an eco-evolutionary model of P. marinus population dynamics as the basis for its conservation management framework. As the project delivers highly innovative genetic and ecological research, it brings together a leading European researcher with high genetic knowledge with a European research group with exceptional expertise in conservation ecology. Together, their knowledge transfer and training activities will deliver novel conservation tools supporting European conservation strategies and launch a new research agenda in biodiversity and conservation management.",False
"Title: MULTIDRONE - MULTIple DRONE platform for media production Abstract: MULTIDRONE aims to develop an innovative, intelligent, multi-drone platform for media production to cover outdoor events, which are typically held over wide areas (at stadium/city level).  The 4-10 drone team, to be managed by the production director and crew, will have: a) increased decisional autonomy, by minimizing production crew load and interventions and b) improved robustness, security and safety mechanisms (e.g., embedded flight regulation compliance, enhanced crowd avoidance, autonomous emergency landing, communications security), enabling it to carry out its mission even against adverse conditions or crew inaction and to handle emergencies. Such robustness is particularly important, as the drone team has to operate close to crowds and may face an unexpected course of events and/or environmental hazards. Therefore, it must be contextually aware and adaptive with improved perception of crowds, individual people and other hazards. As this multi-actor system will be heterogeneous, consisting of multiple drones and the production  crew, serious human-in-the-loop issues will be addressed to avoid operator overload, with the goal of maximizing shooting creativity and productivity, whilst minimizing production costs. Overall, MULTIDRONE will boost research on multiple-actor systems by proposing novel multiple-actor functionalities and performance metrics. Furthermore, the overall multidrone system will be built to serve identified end user needs. Specifically, innovative, safe and fast multidrone audiovisual shooting will provide a novel multidrone cinematographic shooting genre and new media production techniques that will have a large impact on the financially important EU broadcasting/media industry. It will boost production creativity by allowing the creation of rich/novel media output formats, improving event coverage, adapting to event dynamics and offering rapid reaction speed to unexpected events.",True
"Title: 5G-XHaul - Dynamically Reconfigurable Optical-Wireless Backhaul/Fronthaul with Cognitive Control Plane for Small Cells and Cloud-RANs Abstract: Small Cells, Cloud-Radio Access Networks (C-RAN), Software Defined Networks (SDN) and Network Function Virtualization (NVF) are key enablers to address the demand for broadband connectivity with low cost and flexible implementations. Small Cells, in conjunction with C-RAN, SDN, NVF pose very stringent requirements on the transport network. Here flexible wireless solutions are required for dynamic backhaul and fronthaul architectures alongside very high capacity optical interconnects. However, there is no consensus on how both technologies can be most efficiently combined.
5G-XHaul proposes a converged optical and wireless network solution able to flexibly connect Small Cells to the core network. Exploiting user mobility, our solution allows the dynamic allocation of network resources to predicted and actual hotspots. To support these novel concepts, we will develop:
1) Dynamically programmable, high capacity, low latency, point-to-multipoint mm-Wave transceivers, cooperating with sub-6-GHz systems;
2) A Time Shared Optical Network offering elastic and fine granular bandwidth allocation, cooperating with advanced passive optical networks;
3) A software-defined cognitive control plane, able to forecast traffic demand in time and space, and the ability to reconfigure network components.
The well balanced 5G-XHaul consortium of industrial and research partners with unique expertise and skills across the constituent domains of communication systems and networks will create impact through:
a) Developing novel converged optical/wireless architectures and network management algorithms for mobile scenarios;
b) Introduce advanced mm-Wave and optical transceivers and control functions;
c) Support the development of international standards through technical and techno-economic contributions.
5G-XHaul technologies will be integrated in a city-wide testbed in Bristol (UK). This will uniquely support the evaluation of novel optical and wireless elements and end-to-end performance.",True
"Title: NGPaaS - Next Generation Platform as a Service Abstract: Cloud innovations have had a major impact on the IT industry but not yet on networks. The danger is that 5G will be a niche industry providing basic connectivity for the cloud applications and services boom. The NGPaaS project envisages 5G as: a build-to-order platform, with components, features and performance tailored to a particular use case; developed through a “Dev-for-Operations” model that extends the IT industry’s DevOps approach to support a multi-sided platform between operators, vendors and verticals; and with revised Operational and Business Support Systems (OSS/BSS) to reflect the new parameters and highly dynamic environment. NGPaaS can enable 5G to become central to a cooperative future with cloud developers, by removing the technological silos between the telco and IT industries. NGPaaS builds on 5G-PPP phase 1 projects and lays the foundation for large-scale phase 3 deployments and industrial usage, through a stepped validation of several Telco, IoT/vertical and combined scenarios culminating in a live test in Paris-Saclay campus that can incorporate innovative SMEs selected for showcasing NGPaaS’s operational, service and business benefits.",True
"Title: PJ02 EARTH - Increased Runway and Airport Throughput Abstract: EUROCONTROL’s 2013 Challenges of Growth Report “by 2035 more than 20 airports are operating at 80% or more of capacity for 6 or more hours per day … drives ATFCM airport delay up from around 1 minute/flight in 2012 to 5-6 minutes in 2035.”
Whereas social, economic and environmental constraints impede building new runways, secondary airports are hindered by technical, infrastructure and meteorological limitations from absorbing additional traffic.
EARTH unites key European aviation partners combining the right expertise and investment to address issues and drive deployment of operational and technical improvements to enhance infrastructure, increase traffic throughput whilst preserving safety and environment.
Aligned with the ATM-Masterplan, EARTH focuses on separation and procedures to improve runway and airport throughput considering wake-vortex, weather, environment and noise whilst taking account of different traffic demand, future aircraft capability and airport configurations.
Partners validate reduction of arrival/departure separations delivered through optimised runway delivery support tools and study new procedures designed to reduce environmental and noise impact whilst confirming increased runway throughput enabled by ground and on-board space-based augmented navigation systems including GBAS and SBAS.
Partners investigate independent rotorcraft operations, fixed-wing and helicopter non-interfering simultaneous approaches, on-board and low-cost ground technology improving access to secondary airports in low visibility, optimising single and multi-runway operations in mixed-mode and dependent runway configurations and enhanced terminal airspace operations through curved approaches.
EARTH supports the SESAR Deployment regulation and addresses European concerns on environmental sustainability, reduction of noise and fuel consumption and brings low cost improved access to regional airports making regions economically attractive with potential for new jobs.",True
