text,isTelecoms
"Title: PLUG-N-HARVEST - PLUG-N-play passive and active multi-modal energy HARVESTing systems, circular economy by design, with high replicability for Self-sufficient Districts Near-Zero Buildings Abstract: Conventional Retrofitting (CR) can result in high energy use reductions at the expense of high installation costs and, usually, without being able to directly perform harvesting from Renewable Energy Sources (RES). Building Automation (BA) systems, as compared to CR, can result in medium energy use reductions and in low or medium harvesting from RES at the expense of medium installation costs and medium operational costs. Recently, the concept of Adaptable/Dynamic Building Envelopes (ADBE) - such as Multifunctional Façade Modules - has been proposed towards overcoming many of the shortcomings of CR and BA. ADBE systems can result in high energy use reductions and high harvesting from RES at the expense of medium-to-high installation costs and medium operational costs. The main strategic goal of the PLUG-N-HARVEST proposal is to design, develop, demonstrate and exploit a new modular, plug-n-play concept/product for ADBE - deployable to both residential and non-residential buildings - which is able to provide high (maximum possible) energy use reductions and high (maximum possible) energy harvesting from RES both at the single-building and the district scale while requiring medium-to-low installation costs and almost-zero operational costs. Moreover, by appropriately exploiting its attributes, the PLUG-N-HARVEST system will be designed and implemented considering circular economy principles, which will allow implementing new business models based on leasing and renting modes and, by this, leaving the door open to massive implementations. Four different multi-building Pilots – in Germany, Spain, Greece and the U.K. - will be used for demonstrating the use of the integrated PLUG-N-HARVEST system in full-scale, on a 24/7 basis and for a long period. The Pilots involve buildings with all different kinds of energetic, thermal and occupants' interactions, home occupants of highly diverse behaviour and background and include both residential and non-residential buildings.",0
"Title: Hydra - Hybrid power-energy electrodes for next generation  lithium-ion batteries Abstract: The core technological approach of the HYDRA project consists of using hybrid electrode technology to overcome the fundamental limits of current Li-ion battery technology in terms of energy, power, safety and cost to enter the age of generation 3b of Li ion batteries. 

HYDRA, taking its name from the mythological beast, will use a multi-headed integrative approach: In addition to novel material development and scale-up of components and battery cells manufacturing, assisted by modelling, HYDRA will build a synergy with strong investments by the project’s industrial partners and foster reaching and keeping a significant market share for Europe.

The necessary competitiveness will be obtained by hybridizing high energy with high power materials. 
These materials will be implemented at the cell/electrode level, via sustainable, eco-designed scaled-up manufacture and safe electrolyte systems, demonstrated in pilot scale to TRL6, and will be ready for commercialisation 3 years after the project end. 

To reach this target, HYDRA mobilizes a strong industry commitment: the partners include a strong value-chain of suppliers with global competitiveness for xEV batteries and a direct liaison to the market in sectors such as automotive and maritime transport, ensuring a fast-uptake of results, with an added value of 1BN € in the next decade.

Ecological and economical sustainability also keep a strong importance, as HYDRA will be performing life cycle assessments and value-chain analyses on local and global scales. All aspects from raw materials via battery cell production and end-use/market to recycling and 2nd life usage will be evaluated. 

The HYDRA concept uses abundant electrode materials like iron, manganese and silicon, and eliminates the use of the CRMs cobalt and natural graphite, with a net CRM reduction of >85%. The new materials will be produced in an environmentally friendly, energy-efficient manner, and using water in place of organic solvents.",0
"Title: HarvestAll - Development of multi-source micro energy harvesting power management devices Abstract: Many IoT market leaders incl. ARM Holdings (the world's leading semiconductor IP supplier) predict that the IoT will begin to free itself from battery power in 2018.  Without reducing the reliance on battery power, there is a significant roadblock in reaching trillions of devices. Future devices will need to be self-sufficient and operate without any battery swaps or any human intervention for decades. This will be made possible through harvesting of all the available ambient energy in the environment, for example:
Thermal energy associated with static and dynamic temperature differences;
Vibration energy e.g. from vehicles driving over a bridge or oil following through a pipe;
Light energy from indoor artificial lighting. 
For these predictions to be realised, the current roadblock is micro energy harvesting systems that can effectively capture all available energy using just one energy management device. The technical challenge is that these ambient energy sources have widely different electrical characteristics that must be managed e.g: photovoltaic and thermoelectric harvesters are low-voltage DC, resistive, “trickle” sources; electrodynamic harvesters are high-voltage, inductive, “pulsed” sources whilst piezoelectric harvesters are high-voltage AC, capacitive, “bursty” sources.
Trameto is a UK-based fabless semiconductor business that is focusing on bringing ‘HarvestAll’ to market. HarvestAll enables energy harvesting from any-single harvester type, many-identical harvesters and multiple-different harvester types. This functionality is not currently available in the market. This project will help us to: further strengthen our market understanding, formalise existing and build new relationships with partners across the energy harvesting ecosystem to develop our supply chain and routes to market. This project will take us closer to having an exploitable technology that will achieve an ROI of 13.9:1 through sales of our novel energy management chip.",1
"Title: socSMCs - Socialising Sensori-Motor Contingencies Abstract: As robots become more omnipresent in our society, we are facing the challenge of making them more socially competent. However, in order to safely and meaningfully cooperate with humans, robots must be able to interact in ways that humans find intuitive and understandable. Addressing this challenge, we propose a novel approach for understanding and modelling social behaviour and implementing social coupling in robots. Our approach presents a radical departure from the classical view of social cognition as mind-reading, mentalising or maintaining internal rep-resentations of other agents. This project is based on the view that even complex modes of social interaction are grounded in basic sensorimotor interaction patterns. SensoriMotor Contingencies (SMCs) are known to be highly relevant in cognition. Our key hypothesis is that learning and mastery of action-effect contingencies are also critical to enable effective coupling of agents in social contexts. We use “socSMCs” as a shorthand for such socially rele-vant action-effect contingencies. We will investigate socSMCs in human-human and human-robot social interaction scenarios. The main objectives of the project are to elaborate and investigate the concept of socSMCs in terms of information-theoretic and neurocomputational models, to deploy them in the control of humanoid robots (PR2, REEM-C) for social entrainment with humans, to elucidate the mechanisms for sustaining and exercising socSMCs in the human brain, to study their breakdown in patients with autism spectrum disorders, and to benchmark the socSMCs approach in several demonstrator scenarios. Our long term vision is to realize a new socially competent robot technology grounded in novel insights into mechanisms of functional and dysfunctional social behavior, and to test novel aspects and strategies for human-robot interaction and cooperation that can be applied in a multitude of assistive roles relying on highly compact computational solutions.",0
"Title: TANGO - Transparent heterogeneous hardware Architecture deployment for eNergy Gain in Operation Abstract: Computer systems have faced significant power challenges over the past 20 years; these challenges have shifted from the devices and circuits level, to their current position as first-order constraints for system architects and software developers. TANGO’s goal is to characterise factors which affect power consumption in software development and operation for heterogeneous parallel hardware environments. Our main contribution is the combination of requirements engineering and design modelling for self-adaptive software systems, with power consumption awareness in relation to these environments. The energy efficiency and application quality factors are integrated in the application lifecycle (design, implementation, operation). To support this, the key novelty of the project is a reference architecture and its implementation. Moreover, a programming model with built-in support for various hardware architectures including heterogeneous clusters, heterogeneous chips and programmable logic devices will be provided. TANGO will create a new cross-layer programming approach for heterogeneous parallel hardware architectures featuring automatic code generation including software and hardware modelling. This will consider power, performance, data location and time criticality optimization, in addition to security and dependability on the target hardware architecture. These results will be demonstrated in two real-world applications: reconfigurable power optimized connected platform and HPC. In order to improve collaboration and sustainability of TANGO’s and fellow projects results, TANGO considers the foundation of a Research Alliance in which complementary research efforts into novel programming approaches will nucleate, leading to a strong research collaboration and effective integration of project results.",0
"Title: GamECAR - Gamification of EcoDriving Behaviours through Intelligent Management of dynamic car and driver information Abstract: Driving style is seen not only to become a significant cause of greenhouse gas (GHG) and other air pollutant emissions but also a critical parameter regarding road safety, with huge social & financial adverse effects. 
GamECAR aims to develop a highly innovative and interactive Serious Games platform that will empower and guide users to adopt an eco-friendly driving style. This will be achieved, without distracting users from safe driving, through a multidisciplinary approach aiming at the development of a user friendly, unobtrusive multi-player gaming environment, where the users will not only play collaboratively/competitively using their mobile device but also using the car itself and their own bodies, thus turning eco-driving into an immersive and highly motivating experience. The sensing infrastructure of GamECAR will not only acquire data related to driving from an OBD sensor that will capture a complex set of parameters related to eco-driving, but will also sense environmental and physiological parameters of the driver, so as to better position the state of the system (car) in context (environment, user). The use of virtual user models and cognitive modeling of the users, will further boost personalization and adaptation of the game itself with respect to the needs of the individual driver.
The GamECAR system will be quantified and evaluated in test campaigns with drivers in three different sites. Quantification campaigns serve system development and evaluation campaigns demonstrate usefulness and exploitation potential. Finally, the project has a clear exploitation plan through a balanced and highly complementary composition of SMEs that have specific roles in the development of the integrated GamECAR system.
The impact of such a holistic and innovative approach is huge and the foundations laid here are expected to result in a widespread adoption of sensor-based gamification platforms in areas going far beyond eco-driving.",1
"Title: SHEALTHY - Non-Thermal physical technologies to preserve healthiness of fresh and minimally processed fruit and vegetables Abstract: SHEALTHY proposal aims to assess and develop an optimal combination of non-thermal sanitization, preservation and stabilization methods to improve the safety (inactivation of pathogens and spoilage microorganisms), while preserving the nutritional quality (up to 30%) and prolonging the shelf-life (up to 50%) of minimally processed F&V products. By combining and modulating non-thermal technologies with minimally processing operation, we will respond to consumers’ demand for fresh, healthy, convenient, sustainable and locally produced and additive-free food. The combined and optimised mild technologies will be demonstrated and validated in 2 business cases: Minimally processed fruits and vegetables and Fruit and vegetable-based juices & smoothies. Sanitization during washing will be optimized by applying in combination ultrasound (US), electrolysed water, plasma activated water, High Intensity Pulsed Light and Blue Light. Bioactive coating, active and intelligent packaging will be applied for quality preservation and shelf life extension of minimally processed F&V. F&V-based juices & smoothies will be stabilized by US and high pressure processing. For F&V by-product valorisation, US, pulsed electric field and membrane filtration will be used to extract bioactive compounds.
Sustainable and flexible processing methods will be transferred and adapted to the need of local F&V micro and SMEs, interconnecting primary producers through novel cooperative business models and new logistics systems, to enhance the traceability and authenticity of raw materials along the F&V value chain. 
Commercial feasibility will be assessed, including consumer acceptance and regulatory, safety and environmental aspects. SHEALTHY will combine the technology trends and consumer needs to afford the business models, technology transfer and market orientation that will facilitate the transition towards a new collaborative agrifood ecosystem for traditional, local and rural SMEs around EU.",0
"Title: InComEss - INNOVATIVE POLYMER-BASED COMPOSITE SYSTEMS FOR HIGH-EFFICIENT ENERGY SCAVENGING AND STORAGE Abstract: InComEss seeks at developing efficient smart materials with energy harvesting and storage capabilities combining advanced polymer based-composite materials into a novel single/multi-source concept to harvest electrical energy from mechanical energy and/or waste heat ambient sources. Three Energy Harvesting Systems (EHSs) configurations will be realized through the combination of high performance piezoelectric (PE), thermoelectric (TE) and Thermo-Piezoelectric (TPE) generators and monolithic supercapacitors (SCs) to power selected wireless sensors nodes to be implemented in different IoT scenarios for Structural Health Monitoring (SHM) in buildings and aircrafts (using a new miniature wireless Fiber Optics Sensing (FOS) interrogator) and accurate location and monitoring of vehicles through GPS and MEMS sensing. Advanced concepts for efficient energy transfer will be implemented for increased energy conversion efficiency of the overall EHSs.
InComEss EHSs will involve  the following smart materials developments: 1) advanced lead-free PE composite-based mono-/bi-component fibres with enhanced PE characteristics up to 100ºC/250ºC for their application into single/hybrid PE/TPE generators; 2) innovative high-performance thermoplastic-based p-and n-type TE composites with enhanced Seebeck coefficients in the range from –25ºC up to 250ºC for their application in single/hybrid PE/TPE generators; and 3) printable high energy density PANI/carbon-based composite electrode materials with enhanced specific capacitance and stability for their incorporation into the monolithic supercapacitor (SC) to store the energy harvested.
InComEss technologies, applications and services will impact the partners turnover by €100M after market up-take, generating more than 70 jobs and leveraging the EU economy to more than €4 billion and 12,000 employments and providing direct support to the realization of EU Digital Single Market and the wider implementation of IoT landscape.",1
"Title: iMETland - iMETland: A new generation of Microbial Electrochemical Wetland for effective decentralized wastewater treatment Abstract: iMETland project aims to construct and validate a full-scale application of a eco-friendly device to treat urban wastewater from small communities at zero-energy operation cost. Our concept comes from the integration of Microbial Electrochemical Technologies (MET) with the biofilters used in constructed wetlands. iMETland outperforms classical biofilters from constructed wetlands by using electroactive bacteria in combination with a innovative electroconductive material to achive depuration rates that are 10-fold higher than classical techniques. On top of that, the low biomass yield generated under electrogenic conditions avoids any bed colmatation. Wastewater will be also converted into pathogen-free water suitable for irrigation by using an electro-oxidative methodology. Furthermore, the unique conversion of sewage treatment into electric current by electricity-producing bacteria makes such a process an internal reporter of the biological depuration process. So thus, it can be used as output signal to control the process and can easily inform the operator through ICT tools, converting the depuration in an interactive process between device and a smart-phone in end-user´s hands.
iMETland try to fill the gap that was sharply identified by the programme topic: WATER-1-2014/2015: Bridging the gap: from innovative water solutions to market replication. Our solution has already passed both research and pilot scale and is ready to try a full-scale demonstration to accelerate the market uptake. The multidisciplinary nature of iMETland makes it to fit well with the “water and wastewater treatment “priority of the EIP-water. Moreover, the coordinator of iMETland consortium is also the Technical Manager of a recent ACTION GROUP at EIP-WATER called “ MEET-ME4WATER, Meeting Microbial Electrochemistry for Water”. This AG focuses on overcoming the barriers to scaling up and demonstrate microbial electrochemical technologies (METs) and bring them faster to the market.",1
"Title: BSSTD - Bioelectrochemical Sensing of Sexually Transmitted Diseases Abstract: The detection of sexually transmitted diseases (STDs) has become a serious medical concern around the globe, as the number of reported cases increases every year, particularly in the United Kingdom. Infection with STDs, such as Gonorrhea and Chlamydia can result in long term health issues, such as infertility, reproductive tract cancer, and poor perinatal outcome. The successful treatment of these diseases depends on a quick and reliable method of diagnosis, which will be the topic of this proposal. The overall goal of the proposed research is to develop a detection method for bacteria, associated with STDs, based on bioelectrochemical techniques.
Specific objectives of the proposed research consist of the identification of a redox couple functioning as electron donor for bacterial oxidases, the specific binding of bacteria to a macroelectrode, the electrochemical recognition of immobilized bacteria at the macroelectrode, testing for false-positive and false-negative results, the varying of target cultures to extend the scope of the proposed research, and finally, the assembly of a biosensing device using disposable screen printed electrodes.
The proposed technique will make use of a biochemical test for aerobic bacteria, the oxidase test, by adapting it for electrochemical detection. In doing so, high selectivity will be achieved by targeted binding of living bacteria to immobilized antibodies on an electrode, whereas sensitivity will be strongly increased through the localized electrochemical detection of the oxidase test product. To demonstrate the usefulness and applicability to medical diagnostics, an approach is proposed to transfer the presented proof of concept to portable screen printed electrodes, which will permit the routine use of this concept in a bioelectrochemical handheld device. The proposed research answers the European Commission’s call for the development of new technologies in the health sector and an urgent need in public health monitoring.",0
"Title: BUCCAC - Business Cycle Causes and Consequences Abstract: Business cycles impact on a large cross-section of the population simultaneously and matters for welfare. Gordon Brown stated in 2002: “There will be no return to boom and bust” but in 2007/08 the Global Financial Crisis triggered the Great Recession, the deepest recession since the 1930s. Mainstream macro (representative agents, complete markets, competitive/monopolistic behavior, full information) was criticized rightly or wrongly for failing to predict the crisis. But the field is now undergoing a significant change introducing financial frictions, partial information, heterogeneous agents, non-competitive behavior etc. to study macroeconomic fluctuations. This high-risk project will make fundamental contributions to this new agenda and will do so in an ambitious and unusual integrative fashion using both empirical and theoretical approaches.

The proposal has three aims each of which has several sub-projects. The first focuses on methods for dynamic causal analysis. We develop methods for dynamic causal analysis in the face of permanent and transitory shocks using external instruments. The second provides new evidence on the sources of business cycles and their propagation. We examine the dynamic macroeconomic effects of “market power” by producing a new narrative record of regulatory changes. We will also study the macroeconomic impact of expectational shocks unrelated to “fundamental” shocks. The third aim builds quantitative theory. Dynamic general equilibrium models will be used understand the impact of market power focusing on intangible customer market effects. We apply heterogeneous agents models with aggregate shocks to examine financial frictions and macro prudential regulation in models with idiosyncratic risk. We study expectations-driven fluctuations in incomplete markets models. We estimate models with incomplete markets and price rigidities which provides a contribution across the three aims.",0
"Title: U-TURBT - A revolutionary shape memory alloy-based disposable device for bladder cancer removal Abstract: Bladder cancer represents the 9th most common malignancy worldwide and the 4th most common in men. Globally approximately 2.5M people suffer from it, with 420,000 newly diagnosed cases each year. In Europe, a total of 118,000 new cases and 52,000 deaths are estimated annually. With population growth and ageing, the absolute incidence of bladder cancer might be further escalating.
Despite the increasing incidences, the current treatments remain ineffective. The gold standard Trans-Urethral Resection of Bladder Tumour (TURBT) has up to 61% risk of tumour recurrence due to incomplete removal or tumour cell implantation during the procedure.
CML introduces U-TURBT, an innovative disposable device for the treatment of bladder cancer. By covering and sealing the portion of bladder affected by the tumour, it avoids tumour cell spillage and dissemination. By minimising the risk of recurrence, U-TURBT improves patients’ health and quality of life, and cuts down the expenses of the healthcare providers relative to additional treatments.
During the feasibility assessment, a go-to-market strategy and a supply chain will be established, as well as further development plan will be drafted.  During the second phase of innovation project, CML will upgrade the device to permit en bloc bladder tumour resection and extrication. Large scale clinical trial will then be initiated for obtaining CE mark as a medical device",0
"Title: MONESE - Innovative banking model for improved financial and economic inclusion of population groups that find it difficult to open a traditional bank account Abstract: Owning a bank account has become a precondition for participating in the economic and social life of a modern society. In the EU several population groups face remarkable difficulties in accessing a bank account service: 3.5 million mobile EU residents have had bank account access issues in their target countries and 22 million consumers would like an account but have not attempted to open one. Underlying causes include practices that place non-residents at disadvantage, irregular income, inadequate documentation, and cost and slowness of opening and owning a bank account. It is estimated that the annual opportunity cost of not having a bank account is €185-365 per consumer.

Monese has launched a prototype of a mobile-first banking service that validates customer’s identity fully online, enabling access to banking even for customers with poor credit history or no formal proof of address. Account opening takes place in real-time, enabling 3-3000x faster onboarding (3 minutes). Monese aims to provide local bank accounts across European Economic Area for a transparent low-cost fixed-fee pricing (4x less expensive). The service is currently launched only in UK and has attracted >6000 customers, with 60 000 people waiting to get access.

MONESE project aims to scale up the technical capability of the service for reaching and being able to serve growing number of users – to increase the level of automation of user identification, scale up service architecture and introduce features required for EU-wide reach. Combining these innovations with business model innovation (fixed-fee pricing, streamlined value proposition, value chain deconstruction, focus on underserved people) enables to achieve EU-wide scale in a profitable manner.

Improving the access to bank account services is becoming a primary policy objective, pushing the drive for new products and business models. Development of the service to an EU-wide scale would increase Monese’s revenues by €97 million in 2020.",1
"Title: PhLEXSAT - Photo-Digital Channelizer for Flexible Digital High Throughput Satellites Abstract: Photonic technologies are key enablers to satisfy the requirements of future Terabit/s communication satellites. The ability of Photonics to handle high data rates and frequencies is critical in this scenario, where current purely RF technologies are limited in SWaP and performance. However, the use of photonics devices is currently restricted to a few demonstrations in non-critical equipment and with limited degree of integration. PhLEXSAT will increase the maturity level of several key photonic devices and modules to TRL5, designing, fabricating and testing 1) Photonic sampler, 2) ultra-low jitter photonic clock for precise sampling, 3) Photonic-assisted ADC and DAC for digital channelizers for Q/V-band operation and 4) on-board digital processing firmware. Miniaturization will be achieved by fabricating and integrating a modulator photonic integrated circuit (PIC) and high-linear photodiode PIC with electronics in the photonic ADC and DAC components. PhLEXSAT will integrate and demonstrate such building blocks in a test bed proving the suitability of the proposed architecture for Tbps-like, software defined HTS payloads with hundreds of channels with flexible bandwidth allocation up to 1GHz/channel, demonstrating a flexible photo-digital channelizer for high capacity reconfigurable payloads, enabling flexible frequency plans and channelization and dynamic coverage for Ku/Ka/Q/V operation. PhLEXSAT consortium comprises the multidisciplinary skills needed to achieve its objectives and fully exploit its results, with partners representing the whole value chain, from space-grade hardware developers to communications satellite integrators and operators. PhLEXSAT builds on the results of the previous FP7 project PHASER and is complementary to developments made by its partners in previous and existing ESA and EC Projects. PhLEXSAT success will contribute to enhance EU competitiveness and non-n-dependence by developing critical technologies for the EU satellite industry.",1
"Title: UACSURF - Understanding atmospheric circulation from a surface perspective Abstract: Circulation changes are at the heart of changes in both regional precipitation and temperature and extreme events ranging from heavy precipitation to heat waves or cold spells. Understanding and modelling circulation changes in a warming climate therefore constitutes an emerging challenge for climate science. General circulation models still struggle to represent important features of the large-scale circulation in the present-day climate, which undermines confidence in future projections. 
The present project is to combine a small-scale process-level with a large-scale dynamical perspective to investigate how drag processes at the Earth's surface associated with boundary-layer turbulence, orography and gravity waves affect large-scale circulation. Our aim is to develop a climatological view of the distribution and variability of individual components of surface drag as represented in general circulation models and to understand which processes or model parametrisations are responsible for current model biases especially in the representation of mid-latitude storm tracks.",0
"Title: Carnap and the Limits of Metaphysics - Carnap and the Limits of Metaphysics Abstract: This project’s overall objective is to use state of the art research in the formal theory of knowledge to advance our understanding of the scope and limits of metaphysics. Specifically, the project will argue that the most important threat to the value of metaphysics comes from epistemic arguments given by Carnap, and that responding to these arguments requires drawing on considerations from formal epistemology. 
The master argument that will focus this project draws on Carnap's (1928) epistemic critique of metaphysics:

1. No possible evidence can justify a metaphysical statement.
2. If no possible evidence can justify a metaphysical statement then we can have no justification to believe a metaphysical statement.
Conclusion: We can have no justification to believe a metaphysical statement.

The deliverables will be six papers published in leading journals. The first will argue that critiques of metaphysics based on semantics do not succeed. The second will argue that epistemic criticisms of metaphysics are effective, specifically Carnap's. The third will defend premise 1, arguing that the rationalist renaissance of recent years has done little to undermine the relevant empiricist thesis. The fourth defends premise 2 as applied to the question of ontology (‘what exists?’), arguing that the non-empirical considerations used by objective Bayesians can be applied to metaphysics. The fifth criticizes premise 2 as applied to the question of modality (‘what it necessary?’), arguing that non-empirical considerations cannot help us determine the gap between the necessary and the contingent. The sixth develops the anti-realist theory of modality that follows, arguing that it makes best sense of the core intuitions of both sides of the argument.
These deliverables will expand the ER's core strengths into metaphysics, re-integrate him into Europe and establish him as one of the leading European experts in formal epistemology and the methodology of metaphysics.",0
"Title: GrapheneCore1 - Graphene-based disruptive technologies Abstract: This project is the second in the series of EC-financed parts of the Graphene Flagship. The Graphene Flagship is a 10 year research and innovation endeavour with a total project cost of 1,000,000,000 euros, funded jointly by the European Commission and member states and associated countries. The first part of the Flagship was a 30-month Collaborative Project, Coordination and Support Action (CP-CSA) under the 7th framework program (2013-2016), while this and the following parts are implemented as Core Projects under the Horizon 2020 framework.

The mission of the Graphene Flagship is to take graphene and related layered materials from a state of raw potential to a point where they can revolutionise multiple industries. This will bring a new dimension to future technology – a faster, thinner, stronger, flexible, and broadband revolution. Our program will put Europe firmly at the heart of the process, with a manifold return on the EU investment, both in terms of technological innovation and economic growth.

To realise this vision, we have brought together a larger European consortium with about 150 partners in 23 countries. The partners represent academia, research institutes and industries, which work closely together in 15 technical work packages and five supporting work packages covering the entire value chain from materials to components and systems. As time progresses, the centre of gravity of the Flagship moves towards applications, which is reflected in the increasing importance of the higher - system - levels of the value chain. In this first core project the main focus is on components and initial system level tasks. 

The first core project is divided into 4 divisions, which in turn comprise 3 to 5 work packages on related topics. A fifth, external division acts as a link to the parts of the Flagship that are funded by the member states and associated countries, or by other funding sources. This creates a collaborative framework for the entire Flagship.",1
"Title: DOCUMULT - Documenting Multiculturalism: coexistence, law and multiculturalism in the administrative and legal documents of Norman and Hohenstaufen Sicily, c.1060-c.1266 Abstract: Documenting Multiculturalism will investigate comprehensively and systematically the coexistence of the diverse confessional, ethnic and linguistic communities of the island of Sicily under its Norman and Hohenstaufen rulers — Arabic-speaking Muslims and Jews, Greek Christians, and Latin Christians. It will investigate: the legal foundations upon which the coexistence of the subject communities rested; the nature, extent and results of cultural, linguistic and social interactions between them; and variation in the above, from time to time c. 1060 – c. 1266, and from place to place within the island. The ambitious objective is to create the fundamental tools to study, and to begin to write, the history of the subject communities of Norman Sicily from the bottom up, using documentary rather than narrative sources, and illustrating as far as possible the full variety in space and time.
The Project will do this by making new critical editions of all of the administrative and legal documents for Norman Sicily, in the three principal administrative languages — Arabic, Greek and Latin. These texts will populate a database, to which further data from the non-documentary sources will be added. The database will then be used to generate a series of powerful electronic research tools, which will be both the means to meet the ends of this particular project, and ends in themselves that will revolutionise the future study of all aspects of the history of Norman Sicily. At the end of the Project, a series of summative studies will document, analyse and discuss different aspects of coexistence and popular multiculturalism in Norman Sicily, and set the case of Sicily in the wider Mediterranean context.
What is distinctive about this Project is that not only the publication of its research objectives, but also the tools that it will create in order to achieve them, will revolutionise the future study of all aspects of the cultural, economic and social history of Norman Sicily.",0
"Title: LEGaTO - Low Energy Toolset for Heterogeneous Computing Abstract: Recently system integrators have dramatically increased their efforts in heterogeneous computing by integrating heterogeneous cores on die (ARM), utilizing general purpose GPUs (NVIDIA), combining CPUs and GPUs on same die (Intel, AMD), leveraging FPGAs (Altera, Xilinx), integrating CPUs with FPGAs (Xilinx), and coupling FPGAs and CPUs in the same package (IBM-Altera, Intel-Altera). Heterogeneity aims to solve the problems associated with the end of Moore´s Law by incorporating more specialized compute units in the system hardware and by utilizing the most efficient compute unit. However, while software-stack support for heterogeneity is relatively well developed for performance, software stack support for power- and energy-efficient computing it is severely lacking. Given that the ICT sector is responsible for 5% of global electricity consumption, software stack-support for energy-efficient heterogeneous computing is critical to the future growth of the ICT industry. The primary ambition of the LEGaTO project is to address this challenge by starting with a Made-in-Europe mature software stack, and by optimizing this stack to support energy-efficient computing on a commercial cutting-edge European-developed CPU-GPU-FPGA heterogeneous hardware substrate, which will lead to an order of magnitude increase in energy efficiency.",1
"Title: 5G-CORAL - 5G-CORAL: A 5G Convergent Virtualised Radio Access Network Living at the Edge Abstract: The 5G-CORAL project leverages on the pervasiveness of edge and fog computing in the Radio Access Network (RAN) to create a unique opportunity for access convergence. This is envisioned by the means of an integrated and virtualised networking and computing solution where virtualised functions, context-aware services, and user and third-party applications are blended together to offer enhanced connectivity and better quality of experience. The proposed solution contemplates two major building blocks, namely (i) the Edge and Fog computing System (EFS) subsuming all the edge and fog computing substrate offered as a shared hosting environment for virtualised functions, services, and applications; and (ii) the Orchestration and Control System (OCS) responsible for managing and controlling the EFS, including its interworking with other (non-EFS) domains (e.g., transport and core networks, distant clouds, etc.). Through the 5G-CORAL solution, several Key Performance Indicators (KPIs) can be achieved, notably an ultra-low end-to-end latency in the order of milliseconds. Moreover, new business prospects arise with new stakeholders in the value chain, notably small players owning computing and networking assets in the local service area, such as in shopping malls, airports, trains and cars. These environments will be used to validate the system in three complementary end-to-end large-scale testbeds in Taiwan, supporting innovative applications such as augmented reality, car safety, and IoT gateway.",1
"Title: SANCUS - SANCUS: analysis software scheme of uniform statistical sampling, audit and defence processes Abstract: The project involves 15 Partners from 8 European countries, and aims to design and develop an analySis software scheme of uNiform statistiCal sampling, aUdit and defence proceSses (SANCUS – an Roman god of trust). The main idea draws on formalising the logic of expressing (for the first time) the notions of cyber security and digital privacy by means of final formulas and fuse them into optimisation strategies to acquire the truly optimum defence recommendation in dynamic manner, i.e., with respect to the runtime changes of the telecommunications network environment. In this respect, SANCUS will dimension new inclusive Key Performance Indicator metric, namely, the security-vs-privacy-vs-reliability efficiency trade-off, for measuring the system network cybersecurity and privacy performance explicitly, flexibly, automatically and agnostically. To realise the heterogeneity of the security and privacy levels across the system network and its supply chain, the proposed scheme sits on six efficient engines, namely, FiV, CiV, SiD, AcE, MiU and GiO, which combine unique modelling of the Internet of Things units, cuttingedge methods for automated firmware and software validation and verification, and innovative Artificial Intelligence driven game techniques for the automated optimisation of the control and trust of digital services. Extended evaluations of the project outcomes are also considered by means of developing contemporary network testbed prototype built on latest 5G and cloud-native system setting and running three pilot use cases for examining the scheme performance across Firmware, Virtualisation and Management software layers. The SANCUS scheme will be delivered as integrated software suite and it is expected to revolutionise the European research and development efforts, in and out, the cybersecurity regime. All outcomes are planned to be audited and disseminated extensively.",1
"Title: AMPLITUDE - Advanced Multimodal Photonics Laser Imaging Tool for Urothelial Diagnosis in Endoscopy Abstract: There is an absence of lasers with the necessary wavelengths and characteristics to access the possibilities for deeper high-resolution biological tissue imaging in the third bio-window between 1650 nm and 1870 nm. Motivated by recent breakthrough results in multi-photon imaging at twice the depths currently achievable, we will meet the urgent need for new sources to address the outstanding research questions in this spectral region. Results will guide and enable instrument development in this appealing and relatively unexplored biophotonics imaging wavelength range.

The AMPLITUDE consortium proposes a new concept of label-free, multi-modal microscopy and endoscopic imaging operating in this new wavelength region with multiple imaging and spectroscopic technologies, including NIR confocal reflectance microscopy, multi-photon microscopy and spontaneous Raman spectroscopy.

By progressing ultrafast fibre laser developments at 1700 nm, we will deliver new imaging capabilities in an appropriate form factor and at cost suitable for widespread adoption. This will be further enhanced by providing additional output at 850 nm using second harmonic generation from one integrated laser device.

This will enable a pioneering new compact and efficient multi-modal capability combining confocal and non-linear imaging techniques, overcoming performance limitations in medical and biological imaging applications, including improved pathohistological staging of tumours and in-vivo endoscopic assessment of depth of lesion invasiveness. Deeper multi-photon microscopy with autofluorescence imaging of cellular metabolic conditions, whose aspects are tightly related to cellular functioning and to cancer, implemented in tandem with Raman spectroscopy will provide exhaustive characterisation of the examined tissue at morphological, metabolic and molecular levels, allowing in-vivo optical biopsy for bladder cancer diagnosis, grading and staging.",0
